"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2019-07-19","Valid",2.6999998,2.3623796,3.050658,3.878735,1.734854,2.174356,2.6010928
"2019-07-20","Valid",2.5,1.9796543,2.8831995,3.7120943,1.692273,2.0647392,2.8507617
"2019-07-21","Valid",2.3,1.5683558,2.6570513,3.4357717,1.248707,1.8705744,2.646602
"2019-07-22","Valid",1.7999998,1.1808542,2.4230466,3.1537027,1.1906143,1.7120914,2.4999151
"2019-07-23","Valid",1.1999999,1.0673251,1.7420858,3.5658474,0.87350357,2.0951712,1.0240701
"2019-07-24","Valid",1.4999999,0.9878763,1.9829593,3.77731,1.2964401,2.3123002,1.7159603
"2019-07-25","Valid",1.3999999,0.9856435,1.9957768,3.5116389,1.3169327,2.1041753,1.7161536
"2019-07-26","Valid",1.1999999,0.853472,1.827604,3.0675926,1.269467,1.8153477,1.6170532
"2019-07-27","Valid",0.99999976,0.6845187,1.565615,2.6385343,1.1635853,1.5817497,1.5668668
"2019-07-28","Valid",0.89999986,0.5235758,1.2755013,2.245872,1.0432885,1.3925364,1.4707286
"2019-07-29","Valid",0.6999999,0.39670277,1.0019724,1.9308314,0.88921976,1.2440475,1.3098059
"2019-07-30","Valid",0.5999998,0.35199642,0.78287435,1.7569343,0.77898216,1.1171398,1.1158657
"2019-07-31","Valid",0.49999976,0.5472119,0.750455,1.6136383,0.571123,1.0796132,1.2495531
"2019-08-01","Valid",0.39999986,0.35517478,0.52177286,1.3226554,0.6481267,0.88216007,0.7055999
"2019-08-22","Valid",1.1999999,0.3411262,0.32448483,-0.1770618,0.2621014,0.29042864,0.37110305
"2019-08-23","Valid",0.99999976,1.0959613,1.3875406,0.4451518,0.07366085,1.6768004,0.013931751
"2019-08-24","Valid",1.1999999,0.74534595,0.45461392,0.6663071,0.49353993,0.8087777,1.0353062
"2019-08-25","Valid",0.99999976,0.762818,0.56989765,0.6766231,0.36324096,1.5337533,0.7442515
"2019-08-26","Valid",0.89999986,0.6789162,0.5775013,0.8705294,0.24848318,1.5786563,0.45043683
"2019-08-27","Valid",0.5999998,0.6192094,0.5388663,0.49258065,0.105988026,1.5942134,0.3576212
"2019-10-13","Valid",1.1999999,0.6215546,0.42454672,0.13521194,0.814903,0.3073802,0.33302593
"2019-10-14","Valid",0.99999976,0.87999177,0.51086736,0.43721318,0.9076146,0.7948519,0.42541695
"2019-10-15","Valid",1.0999999,0.9308374,0.55265,0.35628128,1.0134884,0.822476,0.27879477
"2019-10-16","Valid",1.0999999,0.88395226,0.5687187,0.2855065,0.9803175,0.7699325,0.26553655
"2019-10-17","Valid",0.89999986,0.9262153,0.55953014,0.4057374,1.1009434,0.83920276,0.36307025
"2019-10-18","Valid",0.79999983,0.8818996,0.5954884,0.3994124,1.0935344,0.79818547,0.42904258
"2019-10-19","Valid",0.99999976,0.78766465,0.6334894,0.3435533,1.0804989,0.7571162,0.4262874
"2019-10-20","Valid",1.4999999,0.65670836,0.6673069,0.28960156,1.0478607,0.685231,0.39315772
"2019-10-21","Valid",1.5999999,0.5385096,0.67929196,0.19525623,1.0067611,0.7458309,0.360538
"2019-10-22","Valid",1.0999999,0.8241061,0.78475916,0.5939609,0.9525646,0.72042656,0.6650926
"2019-10-23","Valid",0.99999976,0.7811973,0.75406766,0.49938262,1.0238622,0.6748136,0.5794631
"2019-10-24","Valid",0.89999986,0.81153286,0.80224967,0.42811155,0.87191105,0.4812672,0.46797848
"2019-10-25","Valid",0.6999999,0.87591887,0.80978477,0.5271177,0.92572117,0.5499426,0.5163232
"2019-10-26","Valid",0.6999999,0.86827576,0.7888571,0.59065413,0.90149033,0.5865921,0.59110546
"2019-10-27","Valid",1.2999998,0.8653821,0.81994486,0.72867894,0.83502555,0.6871002,0.73835444
"2019-10-28","Valid",1.1999999,1.151266,1.4086714,1.3504049,0.5426471,2.729607,1.0895107
