"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2018-10-24","Valid",6.7999997,6.486504,7.8243494,6.3409214,7.161859,6.5111494,7.6144805
"2018-10-25","Valid",6.7999997,6.416976,7.792759,6.42383,7.1393,6.43359,7.691861
"2018-10-26","Valid",6.6,6.3766556,7.7978754,6.481389,6.861701,6.418637,7.6963143
"2018-10-27","Valid",6.6,6.3302135,7.8159676,6.526804,6.751644,6.4394865,7.7759333
"2018-10-28","Valid",6.5,6.330523,7.7903275,6.393615,6.619466,6.3821115,7.67679
"2018-10-29","Valid",6.5,6.347777,7.866174,6.3827553,6.570348,6.364436,7.5765753
"2018-10-30","Valid",6.3999996,6.3994904,7.9389257,6.3852677,6.703001,6.3331275,7.622286
"2018-10-31","Valid",6.2999997,6.4670615,7.9207697,6.2465506,6.6461244,6.3012247,7.52029
"2018-11-01","Valid",6.2999997,6.5153084,7.8734,6.1550817,6.6444902,6.300418,7.470896
"2018-11-02","Valid",6.2,6.5480585,7.852994,6.186727,6.688283,6.3027616,7.4699492
"2018-11-03","Valid",6.2,6.5958943,7.8161798,6.2161956,6.6706176,6.304291,7.4941783
"2018-11-04","Valid",5.6,6.6087594,7.8088374,6.391071,6.591407,6.3189583,7.465829
"2018-11-05","Valid",5.6,7.029612,7.8891115,6.311326,5.9613156,6.483735,7.608798
"2018-11-06","Valid",6,8.100938,8.498909,6.583455,5.668313,6.927323,8.472265
"2018-11-07","Valid",6.5,9.65628,9.6581335,6.9368954,5.9464493,7.3539743,9.80051
"2018-11-08","Valid",6.8999996,10.685644,10.38503,7.1348495,6.7068405,7.4818726,10.645596
"2018-11-09","Valid",7,11.003584,10.665834,7.092553,7.1044803,7.439826,10.585046
"2018-11-10","Valid",7,10.855878,10.6248045,7.2058463,7.383406,7.3827724,10.191458
"2018-11-11","Valid",7,10.61265,10.358188,7.5542607,7.6088963,7.409644,9.949795
"2018-11-12","Valid",6.8999996,10.442097,9.9886265,7.7526474,7.597323,7.313972,9.714928
"2018-11-13","Valid",6.8999996,10.071821,9.513371,7.8948965,7.4169364,7.471279,9.566947
"2018-11-14","Valid",6.7999997,9.703306,9.006285,7.891151,7.411117,7.671542,9.548135
"2018-11-15","Valid",6.7999997,9.4387,8.474518,7.80559,7.4398227,7.750885,9.4047
"2018-11-16","Valid",6.7,9.122235,7.9562435,7.690262,7.227952,7.7320676,9.196478
"2018-11-17","Valid",6.7,8.767341,7.539222,7.549961,7.052062,7.6771255,9.042351
"2018-11-18","Valid",6.6,8.477355,7.3068204,7.489413,6.776055,7.6899314,8.879791
"2018-11-19","Valid",6.5,8.269579,7.127636,7.4960737,7.048129,7.747638,9.211184
"2018-11-20","Valid",6.5,7.968052,6.9515104,7.461733,6.857188,7.6453104,9.112513
"2018-11-21","Valid",6.6,7.663395,6.8081264,7.4801354,6.86638,7.649364,9.109296
"2018-11-22","Valid",6.5,7.3821096,6.679071,7.4215035,6.7033057,7.445069,8.894535
"2018-11-23","Valid",6.3999996,7.157653,6.564405,7.35152,6.6296363,7.3247905,8.730873
"2018-11-24","Valid",6.2999997,6.9831023,6.448249,7.2071238,6.511187,7.0765758,8.483608
"2018-11-25","Valid",6.3999996,6.8308716,6.478379,7.1567316,6.4343677,6.9985933,8.412497
"2019-03-26","Valid",3.6,6.6915884,7.052747,6.1063037,8.983988,5.58163,8.691526
"2019-03-27","Valid",3.6,6.6105638,7.1893377,6.290177,8.715359,5.7563944,9.281592
"2019-03-28","Valid",3.8,6.6215734,7.2570395,6.2009172,9.081383,5.8397155,8.959461
"2019-03-29","Valid",3.8,6.5842433,7.416735,6.236074,8.851857,6.010258,8.858171
"2019-03-30","Valid",3.8,6.505441,7.6191244,6.4094167,8.467779,6.1040387,8.762249
"2019-03-31","Valid",3.8999999,6.4036407,7.8030605,6.5937524,8.224992,6.1511903,8.770241
"2019-04-01","Valid",3.8,6.259305,7.9038215,6.7664704,7.5873513,6.2082367,8.985046
"2019-04-02","Valid",3.8999999,6.241955,7.873934,6.545856,7.6221724,6.1098523,9.025575
"2019-04-03","Valid",3.8999999,6.1898317,7.883868,6.4749594,7.426203,6.114577,9.077197
"2019-04-04","Valid",3.8999999,6.144527,7.8683357,6.3774986,7.846564,6.001821,9.046234
"2019-04-05","Valid",4,6.1907225,7.8922987,6.2389765,8.550174,5.954029,9.276641
"2019-04-06","Valid",3.8999999,6.262348,7.939807,6.1934757,8.682332,6.0381265,9.28696
"2019-04-07","Valid",4,6.3862915,7.8539596,5.9961486,9.104889,6.0382237,9.227983
"2019-04-08","Valid",3.8999999,6.468178,7.7888117,5.989607,9.132214,6.0910916,8.91122
"2019-04-09","Valid",4,6.6393948,7.634817,5.7552733,9.169841,5.905475,8.608075
"2019-04-10","Valid",3.8999999,6.981564,7.7773714,5.803637,8.934425,6.019165,8.50083
"2019-04-11","Valid",3.8999999,7.1805716,7.934241,6.0904174,9.095678,6.161146,8.639676
"2019-04-12","Valid",3.8999999,7.506169,8.004501,6.3709564,8.875419,6.0224476,8.238473
"2019-04-13","Valid",4,8.29479,8.309392,6.5577164,8.810123,6.0455194,8.9274
"2019-04-14","Valid",4.2,9.255716,8.913137,6.906198,9.101385,6.759774,9.927933
"2019-04-15","Valid",4.2999997,9.644031,9.059657,7.2059817,9.810082,7.140177,9.762183
"2019-04-16","Valid",4.3999996,9.771803,9.025477,7.1755195,10.113929,7.250834,9.727129
"2019-04-17","Valid",4.3999996,9.661795,8.839424,7.073657,10.133289,7.2125854,9.395316
"2019-04-18","Valid",4.3999996,9.475748,8.529126,7.002644,10.129628,7.1909504,8.987352
"2019-04-19","Valid",4.3999996,9.137705,8.443801,7.1029263,9.5678425,7.231643,9.125313
"2019-04-20","Valid",4.5,8.953168,8.342325,7.006968,9.6157875,7.114927,9.033239
"2019-04-21","Valid",4.5,8.81785,8.206331,6.858198,9.733882,6.9123955,8.999557
"2019-04-22","Valid",4.5,8.628277,7.8949323,6.8104653,9.9244175,6.564841,8.760896
"2019-04-23","Valid",4.3999996,8.367423,7.6695905,6.9117556,9.675709,6.35176,8.367324
"2019-04-24","Valid",4.2999997,8.336259,7.5957084,7.1330423,8.95622,6.3241673,7.908997
"2019-04-25","Valid",4.2,8.718652,7.940613,7.127295,8.623462,6.5296135,8.563176
"2019-04-26","Valid",4.2,8.722262,7.943714,7.054525,8.772706,6.640252,8.493103
"2019-04-27","Valid",4.1,8.712268,7.9203744,7.021462,8.939169,6.6803527,8.309084
"2019-04-28","Valid",4,8.716873,7.97798,7.0426393,9.046469,6.7363224,8.495949
"2019-04-29","Valid",4.1,9.02655,7.675121,7.303917,9.15333,7.000431,8.111284
"2019-04-30","Valid",4.6,10.147684,8.605558,7.847629,9.297749,7.832672,9.164646
"2019-05-01","Valid",5,10.634037,8.932371,8.270791,10.735918,8.692227,9.607296
"2019-05-02","Valid",5.2999997,10.941796,9.171356,8.596697,11.132607,8.980135,9.572809
"2019-05-03","Valid",5.6,11.298956,9.603864,8.951334,11.702099,9.217254,10.017261
"2019-05-04","Valid",5.7,11.293837,9.79584,9.004866,12.28849,9.2319355,10.143684
"2019-05-05","Valid",5.6,11.141867,9.841152,8.813569,12.250756,8.995113,10.169384
"2019-05-06","Valid",5.3999996,10.8908615,9.705035,8.503379,11.823782,8.616552,9.773891
"2019-05-07","Valid",5.2999997,10.569403,9.578949,8.237557,10.193346,8.18054,9.206992
"2019-05-08","Valid",5,10.986668,10.061406,8.566126,9.85178,8.382893,9.460438
"2019-05-09","Valid",4.8,10.895557,10.029898,8.644136,10.071198,8.430459,9.457112
"2019-05-10","Valid",5.5,10.71006,10.185493,8.875226,10.072121,8.62365,9.562815
"2019-05-11","Valid",6.2,11.234682,11.000002,9.539665,11.347815,9.287679,10.569204
"2019-05-12","Valid",6.5,11.201109,11.243328,9.578735,11.971046,9.434205,10.64406
"2019-05-13","Valid",6.2999997,10.997804,11.196597,9.449606,11.682207,9.391148,10.537573
"2019-05-14","Valid",6,10.840676,10.920294,9.2578745,11.359444,9.172177,10.488581
"2019-05-15","Valid",5.7999997,10.545235,10.522276,9.057447,10.81501,8.911722,9.935042
"2019-05-16","Valid",5.5,10.318632,9.927563,8.806775,10.487249,8.667516,9.702759
"2019-05-17","Valid",5.2999997,9.9725895,9.290957,8.595487,9.920859,8.450277,9.103926
"2019-05-18","Valid",5.2,9.690917,8.736676,8.356738,9.444327,8.27339,8.860769
"2019-05-19","Valid",5.3999996,9.405951,8.525931,8.146819,9.0553875,7.7084284,8.665625
"2019-05-20","Valid",6.7,10.307089,9.652205,9.314556,9.698125,8.78794,9.961939
"2019-05-21","Valid",8,11.274349,11.342006,10.067665,11.216506,9.385364,10.566438
"2019-05-22","Valid",8.3,11.471431,12.029197,10.104561,12.542204,9.862416,11.114103
"2019-05-23","Valid",7.7,11.584768,12.141712,9.803627,11.864608,9.635145,10.496352
"2019-05-24","Valid",7.1,11.778549,12.351257,9.749718,12.036407,9.700303,11.278046
"2019-06-01","Valid",7.8999996,12.304839,12.132725,9.86754,11.946989,8.869486,11.086868
"2019-06-02","Valid",7.7999997,12.063754,11.756487,9.634261,11.380026,8.621502,10.906045
"2019-06-03","Valid",7.6,11.666024,11.182726,9.319103,11.325972,8.507998,10.461596
"2019-06-04","Valid",7.1,11.304377,10.564749,9.001162,10.989252,8.358486,10.088308
"2019-06-05","Valid",6.8999996,11.013878,9.990521,8.463832,9.490771,7.732989,9.551767
"2019-06-06","Valid",7.1,11.617214,10.39208,8.949169,9.619436,7.927565,10.145578
"2019-06-07","Valid",7.7,11.704084,10.327891,9.217149,9.9156885,8.1015415,10.37094
