"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2019-05-20","Valid",5.7,6.6427736,6.771886,4.5612636,6.727074,5.8095965,6.6227436
"2019-05-21","Valid",5.7,6.886029,6.9662323,4.588063,6.6944604,5.6710277,6.73499
"2019-05-22","Valid",5.3999996,7.0382295,7.1351194,4.9177437,6.518631,5.563914,7.758747
"2019-05-23","Valid",5.6,7.37619,7.1302366,4.6996107,7.763044,5.6275063,6.9573812
"2019-05-24","Valid",6.3999996,7.7796984,7.34476,5.723501,8.478122,6.1767726,7.6185045
"2019-05-25","Valid",6.3999996,8.065712,7.598878,6.15606,8.615354,6.44726,7.3617077
"2019-05-26","Valid",6.6,8.058622,7.605713,6.0393305,8.77645,6.3233533,7.5355644
"2019-05-29","Valid",7.1,8.419008,7.6922197,5.9607472,9.11769,6.173416,8.260723
"2019-05-30","Valid",6.8999996,8.372215,7.34292,5.9596033,9.249869,5.9220195,8.49038
"2019-05-31","Valid",6.6,8.447588,7.6921444,6.2176895,9.238941,6.179172,8.222307
"2019-06-01","Valid",6.7,8.396148,7.736292,6.005267,9.620652,6.242376,8.043074
"2019-06-02","Valid",7.1,8.287313,7.726057,5.730802,9.69859,6.129616,8.117069
"2019-06-03","Valid",6.8999996,8.079534,7.638463,5.2684813,9.342177,5.968234,7.9530334
"2019-06-04","Valid",6.6,7.9706116,7.608686,5.027012,9.008728,5.8763366,7.6874757
"2019-06-05","Valid",6.6,7.7601166,7.495226,4.7556834,8.825045,5.769341,8.232765
"2019-06-06","Valid",6.8999996,7.4830265,7.356552,4.6225624,8.659473,5.760202,7.704813
"2019-06-07","Valid",6.8999996,7.175971,7.280808,4.64632,8.364424,5.7602663,7.5787582
"2019-06-08","Valid",6.7,6.885192,7.2058144,4.7277374,8.160718,5.7494664,7.931027
"2019-06-09","Valid",6.2999997,6.608917,7.1400237,4.857772,8.019603,5.7316184,7.6720314
"2019-06-10","Valid",6.1,6.4128075,7.121457,5.2541084,8.145521,5.820907,7.9
"2019-06-11","Valid",6.1,6.3102922,7.1373196,5.505537,8.122791,5.809656,7.767277
"2019-06-12","Valid",6,6.215948,7.22048,5.5538974,8.001208,5.6448474,7.8994303
"2019-06-13","Valid",5.8999996,6.125406,7.2374454,5.5630307,8.016546,5.5449305,7.844207
"2019-06-14","Valid",6.1,6.1888113,7.312394,5.7673383,8.2903,5.4886923,8.032883
"2019-06-15","Valid",5.7,6.1229844,7.4177427,5.7590485,8.171645,5.388705,8.2490225
"2019-06-16","Valid",6,6.064082,7.3522058,5.713704,8.367093,5.4713864,8.202752
"2019-06-17","Valid",7.7,6.312131,7.4295006,6.2363048,9.1686325,5.6672826,8.546575
"2019-06-18","Valid",7.2,6.271699,7.7878313,6.256291,8.853877,6.1060376,9.397024
"2019-06-19","Valid",7,6.1362,7.7984185,6.215721,8.618694,6.1155434,9.053364
"2019-06-20","Valid",6.3999996,5.974651,7.7317867,6.15141,8.471683,6.029608,8.84614
