"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2018-07-03","Valid",5.2,4.2694707,4.0723944,4.604619,7.8515673,5.0892878,5.8154182
"2018-07-04","Valid",5.6,4.2592955,4.0259223,4.487484,7.681948,5.1055365,5.7988715
"2018-07-05","Valid",5.3999996,4.154377,3.9050827,4.161147,8.032837,4.6482964,5.671845
"2018-07-06","Valid",5.1,4.034707,3.7914624,3.9094372,6.835089,4.359241,5.479164
"2018-07-07","Valid",4.8,3.8961425,3.6749547,3.747139,6.618905,4.1186924,5.4218197
"2018-07-08","Valid",4.6,3.7339637,3.5299587,3.5585074,6.1916428,3.9602723,5.2251844
"2018-07-09","Valid",4.5,3.5739148,3.3933673,3.379188,6.9702044,3.7172623,5.1447635
"2018-07-10","Valid",4.4,3.363298,3.2107065,3.1827497,6.5146375,3.5296302,4.9644303
"2018-07-11","Valid",4.2,3.1450894,3.0003068,2.928665,5.5515146,3.3536344,4.7604356
"2018-07-12","Valid",3.3,2.9144185,2.7715821,2.707147,6.20234,3.1766047,4.7306237
"2018-07-13","Valid",3.2,2.670516,2.52967,2.5554476,4.7578473,3.0098095,4.6085153
"2018-07-14","Valid",3.3,2.4045393,2.2519462,2.4190316,4.878234,2.4225287,4.033675
"2018-07-15","Valid",3.1,2.3044517,2.144404,2.3148494,5.1545005,2.7663894,4.7202845
"2018-07-16","Valid",2.7,2.006606,1.9399457,2.178763,4.163941,2.6122952,4.3647747
"2018-07-17","Valid",2.5,1.7653195,1.7208145,2.0765302,4.442961,2.5548244,3.040399
"2018-07-18","Valid",2.4,1.5486505,1.5651376,1.9998057,3.8298764,2.4178553,3.8255873
"2018-07-19","Valid",2.3,1.6685026,1.6982801,2.1052313,4.2085314,2.3807516,3.889472
"2018-07-20","Valid",2.1,1.4139562,1.5790892,1.8940524,4.225323,2.2941175,2.8316445
"2018-07-21","Valid",2,1.307697,1.4944503,1.738927,3.8895438,2.1852229,4.422853
"2018-07-22","Valid",1.7,1.1719394,1.4400842,1.7116082,3.889212,2.0496454,2.5281346
"2018-07-23","Valid",1.6000001,1.0846419,1.3704977,1.6407976,2.8691313,1.9994593,2.4973416
"2018-07-24","Valid",1.4000001,0.9993434,1.3089151,1.5911129,2.9870248,1.8970989,2.6056333
"2018-07-25","Valid",1.3,0.91883063,1.2465181,1.5151756,2.6292162,1.8055532,2.5594025
"2018-07-26","Valid",0.9000001,0.8441117,1.1901212,1.4283576,2.45545,1.7178682,3.1395407
"2018-07-27","Valid",0.8000002,0.77406335,1.1379337,1.3463607,2.6230016,1.6326485,2.221439
"2018-07-28","Valid",0.9000001,0.7184856,1.0887709,1.263118,2.1873813,1.5633383,2.7120004
"2018-07-29","Valid",1.1000001,0.7003858,1.0569282,1.2045591,2.6086717,1.4392371,1.9972787
"2018-07-30","Valid",1.2,0.97702146,1.179847,1.2855351,2.7653844,1.5297408,2.2885861
"2018-07-31","Valid",1.2,0.80178165,1.077132,1.0734203,2.3017354,1.4658101,2.5720983
"2018-08-01","Valid",0.9000001,1.2738636,1.2933323,1.2115057,2.8562658,1.5542343,2.4157171
"2018-08-02","Valid",0.70000005,0.8849995,1.0995009,1.0518432,2.214618,1.5153253,2.3814473
"2018-08-03","Valid",0.5,0.72765446,0.9518628,1.006278,1.7861427,1.4299176,2.014272
"2018-08-04","Valid",0.5,0.6000712,0.85042214,0.90603566,2.1398742,1.371316,1.9180166
