"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2020-05-10","Valid",2.01,2.8727283,2.6092057,1.8660916,2.8135195,2.0766287,2.0860128
"2020-05-11","Valid",2.22,2.8622184,2.5764256,1.8824475,2.8318691,2.1022708,2.0995243
"2020-05-12","Valid",2.3,2.8527777,2.5661435,1.8478405,2.8213954,2.1448445,2.05259
"2020-05-13","Valid",2.1699998,2.845005,2.5500128,1.8079116,2.7938533,2.1504774,2.050925
"2020-05-14","Valid",2.04,2.8288536,2.5484595,1.7428833,2.7273393,2.1397128,2.0076897
"2020-05-15","Valid",1.91,2.8137093,2.539113,1.6438175,2.5641828,2.1153026,1.9567715
"2020-05-16","Valid",1.88,2.7876267,2.4948545,1.5980041,2.5458593,2.0944357,1.9669237
"2020-05-17","Valid",1.8,2.7705564,2.4823768,1.5936644,2.5192132,2.0766318,1.9453968
"2020-05-18","Valid",1.8399999,3.0561574,2.8768005,1.5904703,2.6511562,1.9799836,2.2266243
"2020-05-19","Valid",1.9799999,2.9234958,2.7541006,1.7815747,2.7079258,2.2486129,2.0827346
"2020-05-20","Valid",2.09,2.871403,2.6944046,1.8369913,2.6647968,2.42288,2.0255356
"2020-05-21","Valid",2.11,2.8346229,2.6673124,1.8275918,2.4444523,2.4500232,1.9624393
"2020-05-22","Valid",2.08,2.8042593,2.630427,1.7851835,2.37904,2.4401503,1.9485198
"2020-05-23","Valid",2.02,2.7826695,2.597201,1.7331883,2.3810894,2.415906,1.9462227
"2020-05-24","Valid",2.07,2.7696452,2.5817988,1.6728827,2.3428962,2.3655043,1.9289384
"2020-05-25","Valid",2.1699998,3.0661802,3.0362105,1.7260858,2.7854156,2.223256,2.230803
"2020-05-26","Valid",2.12,2.9080448,2.8795435,1.8320527,3.005782,2.4173083,2.0770893
"2020-05-27","Valid",2.06,2.9616618,2.9604847,1.825485,2.6246562,2.5083022,2.1390076
"2020-05-28","Valid",2.1,2.857767,2.8355236,1.8568442,2.5223927,2.569855,2.0422473
"2020-05-29","Valid",2.02,2.8070285,2.7501903,1.8009944,2.6059117,2.5725799,2.0261014
"2020-05-30","Valid",1.9499999,2.7800205,2.687377,1.752408,2.587418,2.570258,2.0507743
"2020-05-31","Valid",1.9,2.7558665,2.6398175,1.6826794,2.5297441,2.539392,2.047639
"2020-06-01","Valid",1.93,2.7299533,2.6027148,1.5952811,2.485028,2.4669213,2.0313637
"2020-06-02","Valid",1.92,2.7000055,2.5480614,1.4787476,2.4058495,2.3725896,1.9466283
"2020-06-03","Valid",1.89,2.6818075,2.493254,1.4421011,2.4413762,2.3177705,1.9762672
"2020-06-04","Valid",1.8499999,2.6701007,2.4581058,1.4508569,2.5472803,2.2955484,1.9895351
"2020-06-05","Valid",1.79,2.6580389,2.431034,1.4620471,2.4660702,2.26963,1.9748676
"2020-06-06","Valid",1.77,2.647315,2.4166043,1.5150496,2.518932,2.2525306,1.9909712
