"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2014-03-15","Valid",0.56,0.59681815,0.5485037,0.68716395,0.56998134,0.65125746,0.5787625
"2014-03-16","Valid",0.61,0.60947824,0.5843897,0.6782624,0.5990303,0.6462795,0.5976491
"2014-03-17","Valid",0.62,0.61482054,0.59557915,0.6674215,0.5885865,0.63877255,0.59851146
"2014-03-18","Valid",0.64,0.58742404,0.5759226,0.6722496,0.58549863,0.60610694,0.6040709
"2014-03-19","Valid",0.65,0.6063874,0.6091517,0.6733687,0.6265131,0.60613143,0.63713586
"2014-03-20","Valid",0.63,0.6249608,0.6376772,0.6688039,0.64464116,0.6201899,0.6475538
"2014-03-21","Valid",0.56,0.57786137,0.59340537,0.6735762,0.5896845,0.63717824,0.5860944
"2014-03-22","Valid",0.52,0.56888676,0.577682,0.67574596,0.5615242,0.6734637,0.550505
"2014-03-23","Valid",0.53999996,0.5700305,0.56546354,0.67490435,0.54454744,0.6871179,0.5286087
"2014-03-24","Valid",0.56,0.56737036,0.5568905,0.6628943,0.5385475,0.66955554,0.52850664
"2014-03-25","Valid",0.61,0.6108358,0.58500403,0.6573983,0.5948321,0.64747304,0.5771316
"2014-03-26","Valid",0.65,0.65228593,0.63830084,0.6571813,0.6557025,0.62431717,0.6320151
"2014-03-27","Valid",0.66999996,0.6358896,0.6453999,0.6575082,0.6625595,0.60694295,0.6462008
"2014-03-28","Valid",0.66999996,0.65739137,0.66904426,0.6665116,0.67511636,0.61530733,0.65565985
"2014-03-29","Valid",0.68,0.6646556,0.6774216,0.66431576,0.6712753,0.6273111,0.6527992
"2014-03-30","Valid",0.5,0.6396646,0.6520325,0.6526873,0.6043795,0.6642364,0.6085863
"2014-03-31","Valid",0.35999998,0.39862746,0.37811202,0.78387535,0.30386257,0.7629966,0.35174084
"2014-04-01","Valid",0.28999996,0.34169242,0.34217167,0.7487557,0.3090853,0.7312963,0.3001369
"2014-04-02","Valid",0.28999996,0.2938115,0.31669572,0.69163907,0.366281,0.6361921,0.31046897
"2014-04-03","Valid",0.28999996,0.29401776,0.3234112,0.65004987,0.3941759,0.615217,0.2705276
"2014-04-04","Valid",0.32999998,0.31592366,0.34724548,0.6435716,0.37564468,0.6191811,0.298287
"2014-04-05","Valid",0.39,0.33123475,0.36453536,0.644782,0.3672751,0.6239313,0.33906996
"2014-04-06","Valid",0.40999997,0.38731357,0.4140455,0.6562934,0.37583825,0.6434154,0.41939116
