"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2019-06-20","Valid",11.700001,11.143387,11.1996,9.260895,11.000987,9.919268,11.053076
"2019-06-21","Valid",9,11.001678,10.9735985,9.12406,10.9305725,9.574507,10.699997
"2019-06-22","Valid",10.6,10.930793,10.848052,9.373682,10.943148,9.703544,10.679577
"2019-06-23","Valid",10.700001,10.685356,10.567839,9.131931,10.680319,9.388812,10.2496805
"2019-06-24","Valid",8.900001,10.395021,10.240973,9.027641,10.495331,9.22307,9.824499
"2019-06-25","Valid",9.5,9.6377945,9.740483,9.455197,9.730297,9.46248,9.856242
"2019-06-26","Valid",10.900001,10.621521,10.691684,9.432336,10.685788,9.884427,11.2090845
"2019-06-27","Valid",10.6,10.813421,10.721076,9.114202,10.870123,8.636057,10.957901
"2019-06-28","Valid",10.1,10.7612915,10.502463,8.915128,10.883474,8.495461,10.347069
"2019-06-29","Valid",10,10.0797415,9.901991,8.801888,9.973081,8.758468,9.4691925
"2019-06-30","Valid",10.3,10.729617,10.534103,9.083936,10.778145,8.384332,10.271248
"2019-07-01","Valid",10.700001,11.0372505,10.767091,9.474172,11.2772455,8.529426,10.698976
"2019-07-02","Valid",10,10.991704,10.8297825,9.447863,11.029869,8.39889,10.969155
"2019-07-03","Valid",11.1,11.694977,11.718365,9.651394,11.7254925,9.51956,11.958563
"2019-07-04","Valid",10.1,12.063219,12.276064,9.600491,11.961682,8.190994,12.095251
"2019-07-05","Valid",11.1,12.369705,12.860458,9.275443,11.9771,7.612555,11.484447
"2019-07-06","Valid",10.900001,12.533287,13.120056,9.070392,12.050166,8.949382,11.948929
"2019-07-07","Valid",8.1,12.31522,12.846592,8.615449,11.378095,8.563314,11.471903
"2019-07-08","Valid",11.5,12.734149,13.428595,8.309996,11.928625,8.5293865,11.982515
"2019-07-09","Valid",12.6,12.594404,13.213135,8.061333,11.957135,8.729069,12.414833
"2019-07-10","Valid",12.1,12.335515,12.835314,7.847945,12.019854,8.62665,12.458663
"2019-07-11","Valid",11.6,11.833252,12.188755,7.6170306,11.593908,7.612137,11.547165
"2019-07-12","Valid",11.4,11.775397,12.054707,7.57629,11.671847,8.721893,11.774033
"2019-07-13","Valid",11,11.435461,11.647043,7.4999185,11.352831,8.6305895,11.298722
"2019-07-14","Valid",10.400001,11.117455,11.194335,7.4503927,11.098366,8.051669,10.4419155
"2019-07-15","Valid",10,10.819112,10.811441,7.416356,10.709693,7.594819,9.739919
"2019-07-16","Valid",9.3,10.539922,10.440907,7.3346987,10.481445,7.6082015,9.122691
"2019-07-17","Valid",9.1,10.227754,10.043725,7.283849,9.980709,8.273886,8.721788
"2019-07-18","Valid",7.8,10.075851,9.787623,7.2591705,9.714067,7.635434,8.746397
"2019-07-19","Valid",7.8,9.962149,9.556493,7.3089476,9.49691,8.462569,8.867025
"2019-07-20","Valid",8.3,10.607775,10.144369,7.3870792,10.409451,7.806464,9.729872
"2019-07-21","Valid",8.5,10.72238,10.128149,7.386228,10.579566,7.8788614,9.742782
"2019-07-22","Valid",9.1,10.260607,9.590698,7.26894,9.562472,7.604281,9.801539
"2019-07-23","Valid",10.8,10.932029,10.2782955,7.3511834,10.374911,7.9062376,11.366408
"2019-07-24","Valid",10.8,10.852219,10.117575,7.326029,10.270654,7.7471275,11.380975
"2019-07-25","Valid",10.200001,10.594759,9.749722,7.3031764,10.034657,7.740433,10.651222
"2019-07-26","Valid",9.6,10.291023,9.317261,7.3113127,9.697166,7.6511106,9.910674
"2019-07-27","Valid",9.1,9.838271,8.733301,7.320615,9.133391,7.600447,9.248678
"2019-07-28","Valid",8.3,9.592649,8.413304,7.2929773,8.977322,7.846851,9.145106
"2019-07-29","Valid",8.2,9.411693,8.222166,7.303451,8.812097,7.4516068,9.060311
"2019-07-30","Valid",8.2,9.062365,7.8682985,7.3435645,8.417049,7.4004216,9.051404
"2019-07-31","Valid",8.3,8.749938,7.541213,7.401484,8.1941185,7.2987285,9.159851
"2019-08-01","Valid",8.1,8.378499,7.1527576,7.485725,8.022568,7.445871,9.061964
"2019-08-02","Valid",8.2,8.005064,6.8240986,7.5608273,7.9231415,7.231925,8.931918
"2019-08-03","Valid",7.9,7.6606364,6.6217413,7.5862184,7.833397,7.1959877,8.779779
"2019-08-04","Valid",6.3,7.3530884,6.5266113,7.6424713,7.6980925,7.1679554,8.65199
"2019-08-05","Valid",5.5,7.0887384,6.4933906,7.6503434,7.5196586,7.1065187,8.367153
"2019-08-06","Valid",4.7000003,6.8339386,6.4695125,7.699309,7.3068733,7.1178784,7.940394
"2019-08-07","Valid",5,6.533022,6.283812,7.819544,6.910912,7.18069,7.203424
"2019-08-08","Valid",6,6.6737213,6.657902,7.7691092,7.3568034,7.081112,7.73406
"2019-08-09","Valid",6.9000006,6.637063,6.7542143,7.6712375,7.233435,7.073377,7.5367184
"2019-08-10","Valid",7.1000004,6.5413866,6.6519265,7.656656,6.9843526,7.058938,7.177352
"2019-08-11","Valid",6.4,6.4571886,6.5115385,7.685613,6.8928843,7.079149,7.095791
"2019-08-12","Valid",6.6000004,6.2914343,6.289791,7.7205343,6.610395,7.094832,6.7246475
"2019-08-13","Valid",6.5000005,6.2808695,6.330349,7.81845,6.7113085,7.1195593,6.8596735
"2019-08-14","Valid",6.1000004,6.239953,6.3533688,7.8941703,6.706512,7.162921,6.8331475
"2019-08-15","Valid",6.7000003,6.0741982,6.1551085,7.8906145,6.243495,7.0588045,6.3186874
"2019-08-16","Valid",6.7000003,6.1789665,6.279278,7.878869,6.4150286,6.789811,6.6543536
"2019-08-17","Valid",6.8,6.202325,6.301191,7.8443666,6.476585,6.8081317,6.685519
"2019-08-18","Valid",5.7000003,6.2149644,6.277441,7.7566295,6.4034343,7.0835595,6.644424
"2019-08-19","Valid",6.2000003,6.073164,5.9679627,7.6703005,5.818807,7.083763,6.0625873
"2019-08-20","Valid",6.6000004,6.3080325,6.2057247,7.5669775,6.1984982,6.688043,6.63819
"2019-08-21","Valid",6.9000006,6.2155266,6.011884,7.233433,5.8230762,7.0111465,6.187975
"2019-08-22","Valid",7.2000003,6.402092,6.3214073,5.7980366,6.276607,6.922715,6.662656
"2019-08-23","Valid",7.2000003,6.4208255,6.2794876,5.9737687,6.0728397,6.9155865,6.534705
"2019-08-24","Valid",6.9000006,6.411299,6.186306,7.0370846,6.080867,6.8982606,6.533629
"2019-08-25","Valid",5.6000004,6.3868065,6.1080637,5.764326,6.0905848,6.792753,6.534521
"2019-08-26","Valid",5.7000003,6.358939,6.0527267,6.8683953,6.075513,6.3479967,6.5333138
"2019-08-27","Valid",6.1000004,6.3000402,5.9834623,7.133773,6.010716,6.346678,6.529585
"2019-08-28","Valid",6.3,6.14882,5.72081,5.7086096,5.59505,6.684391,6.1594524
"2019-08-29","Valid",7,6.253724,5.8243866,5.5569696,5.9145637,6.2952337,6.5235415
"2019-08-30","Valid",6.6000004,6.2661743,5.805769,5.513959,5.8989725,6.202568,6.484553
"2019-08-31","Valid",6,6.2828145,5.8000917,5.463448,5.959098,6.4047585,6.484126
"2019-09-01","Valid",4.9000006,6.08889,5.512927,5.666395,5.2818966,6.268613,5.8885603
"2019-09-02","Valid",4.6000004,6.3838005,5.764914,5.572826,5.703641,6.1639714,6.5867596
"2019-09-03","Valid",5.1000004,6.4192495,5.86576,5.5266466,5.8720284,6.3165493,6.5542
"2019-09-04","Valid",6.9000006,6.3810463,5.9353476,5.5423055,5.9369464,6.2404,6.543233
"2019-09-05","Valid",7,6.3761306,5.9495125,5.482092,5.908347,6.0030866,6.482833
"2019-09-06","Valid",6.9000006,6.351919,5.8911533,5.4681916,5.82768,6.152261,6.4418607
"2019-09-07","Valid",7.3,6.3436565,5.8918686,5.4300284,5.9393635,5.8216486,6.490652
"2019-09-08","Valid",6.2000003,6.307027,5.877502,6.1749105,5.896781,5.7979364,6.493331
"2019-09-09","Valid",4.8,6.243517,5.792116,6.182226,5.7723823,5.979167,6.4693847
"2019-09-10","Valid",5,6.096202,5.5048656,6.352977,5.38433,5.906068,6.1646156
"2019-09-11","Valid",4,5.9384155,5.3269787,6.30025,4.9320507,6.1667213,5.791544
"2019-09-12","Valid",2.6000004,6.020915,5.518361,5.9892635,4.9410114,6.7410603,6.39296
"2019-09-13","Valid",2.3000007,6.639086,5.8026505,6.9150643,5.8077636,7.567942,7.8328977
"2019-09-14","Valid",5.2000003,7.5436873,6.5986357,6.8540926,6.7424397,7.2276564,6.376693
"2019-09-15","Valid",7.3,9.336365,8.435799,7.6835814,8.574745,7.59962,8.587818
"2019-09-16","Valid",8.7,10.075251,9.52143,8.90902,9.762629,7.7848215,9.866323
"2019-09-17","Valid",8.900001,10.282082,10.025191,8.223003,10.343213,7.8457513,10.705727
"2019-09-18","Valid",8,10.179948,10.123846,8.471939,10.271057,7.827223,10.6209135
"2019-09-19","Valid",6.9000006,10.039037,10.059841,8.200122,10.066265,7.7999964,9.961803
"2019-09-20","Valid",7.1000004,8.781269,8.425583,8.222964,8.894368,7.8609195,8.182202
"2019-09-21","Valid",8.400001,10.239369,10.024634,8.736016,10.172534,7.967934,9.82737
"2019-09-22","Valid",8.8,10.6236515,10.3704605,8.762155,10.620775,7.937412,10.067001
"2019-09-23","Valid",8.900001,10.598612,10.311223,8.660665,10.483685,7.881107,9.891661
"2019-09-24","Valid",9,10.30149,10.069181,8.5981045,9.812476,7.8860416,9.596762
"2019-09-25","Valid",8.7,9.948075,9.613289,8.497392,9.469559,7.903246,9.240805
"2019-09-26","Valid",8.5,9.45261,9.00488,8.244665,9.062495,7.8897467,8.279319
"2019-09-27","Valid",8.6,9.423556,8.882344,8.316864,8.778968,7.896877,8.390717
"2019-09-28","Valid",8.900001,9.165694,8.458382,8.237979,8.61534,7.9853625,8.066061
"2019-09-29","Valid",8.7,8.917258,8.074985,8.2828045,8.468531,7.9899645,7.864222
"2019-09-30","Valid",8.400001,8.44463,7.5684795,8.107102,8.090458,7.995491,7.255043
"2019-10-01","Valid",6.5000005,8.302332,7.425736,8.091596,8.38121,8.069322,7.3912363
"2019-10-02","Valid",4.4,7.560195,6.796996,8.389127,7.2780504,8.271862,7.8408065
"2019-10-03","Valid",6.7000003,8.1846075,7.594501,7.6599975,8.51225,8.564896,8.763407
"2019-10-04","Valid",8.3,9.218195,8.846357,7.8736563,9.683019,8.935204,9.629442
"2019-10-05","Valid",7.4,10.223742,10.258472,8.777371,10.39171,9.327934,10.862214
"2019-10-06","Valid",5.6000004,10.280284,10.504813,8.3895235,10.627682,8.987503,10.016421
"2019-10-07","Valid",7.5,9.969744,10.238539,7.6293106,10.03698,8.328057,9.865143
"2019-10-08","Valid",8.7,10.913111,11.468948,8.466048,10.85611,8.593983,11.434943
"2019-10-09","Valid",9.1,11.132485,11.923362,9.142015,11.262611,8.754803,11.961716
"2019-10-10","Valid",8.900001,11.098763,11.989901,9.316891,11.106283,8.797424,12.012684
"2019-10-11","Valid",8.400001,10.758916,11.61816,9.045888,10.946045,8.745062,11.343005
"2019-10-12","Valid",8.3,10.44405,11.417131,9.029763,10.763552,8.822997,11.16465
"2019-10-13","Valid",8.7,10.227624,11.217454,9.348399,10.736644,9.042968,11.369728
"2019-10-14","Valid",8.8,9.764137,10.633895,9.519744,10.353097,9.100758,10.907752
"2019-10-15","Valid",8.8,9.497725,10.140819,9.771787,10.072536,9.158598,10.552895
"2019-10-16","Valid",8.8,9.293134,9.739845,9.885364,9.773605,9.13454,10.11167
"2019-10-17","Valid",8.7,9.116461,9.374198,9.9039545,9.559353,9.058244,9.702403
"2019-10-18","Valid",8.5,8.956677,9.118689,10.074742,9.356883,8.962802,9.4047365
"2019-10-19","Valid",8.5,8.841881,8.912071,10.102323,9.241494,8.829038,9.100128
"2019-10-20","Valid",8.400001,8.7073555,8.670617,9.94685,9.202332,8.680287,8.715511
"2019-10-21","Valid",7.1000004,8.625897,8.548692,9.902788,9.011373,8.547587,8.611393
"2019-10-22","Valid",6.2000003,7.9980335,8.293339,9.940433,8.00602,8.623782,7.619778
"2019-10-23","Valid",8,8.412732,8.54638,10.503819,8.820133,9.220206,9.095883
"2019-10-24","Valid",9,9.445873,9.3165865,11.046653,9.739204,9.8605,10.799786
"2019-10-25","Valid",9,9.726078,9.627756,10.995501,9.919493,9.98044,10.774069
"2019-10-26","Valid",8.900001,9.709634,9.689599,10.726709,9.71774,9.921368,10.673486
"2019-10-27","Valid",8.6,9.554394,9.569105,10.461394,9.41362,9.712198,10.484642
