"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2019-10-06","Valid",1.37,1.2596563,1.2849603,0.9576155,1.2712991,0.9889997,1.222541
"2019-10-07","Valid",1.38,1.265168,1.2853405,0.9377776,1.2739346,0.9988093,1.2302648
"2019-10-08","Valid",1.35,1.2638743,1.2841145,0.92652035,1.2639446,1.009204,1.2379879
"2019-10-09","Valid",1.3,1.2633955,1.2791396,0.948688,1.2554532,1.0232453,1.2305348
"2019-10-10","Valid",1.32,1.2496489,1.264117,0.9656247,1.2670892,1.0111526,1.2171113
"2019-10-11","Valid",1.28,1.2382644,1.2546287,0.94588387,1.2750251,0.9744567,1.2220122
"2019-10-12","Valid",1.3,1.2447077,1.2524965,0.9451488,1.2678944,0.9754193,1.2231116
"2019-10-13","Valid",1.26,1.2517151,1.2527373,0.94176674,1.265373,0.9793294,1.2211822
"2019-10-14","Valid",1.25,1.2574911,1.250275,0.9469878,1.256588,0.9897548,1.216074
"2019-10-15","Valid",1.42,1.2571983,1.2475531,0.9537901,1.2311094,1.0047514,1.2173842
"2019-10-16","Valid",0.99,1.2629449,1.2453775,0.9560637,1.2381737,0.9976205,1.2142041
"2019-10-17","Valid",1.09,1.267816,1.243798,0.94743305,1.2489645,1.0018219,1.2116878
"2019-10-18","Valid",1.15,1.1914266,1.1887282,0.98995894,1.1978252,0.99756235,1.1699414
"2019-10-19","Valid",0.78000003,1.1927671,1.1732155,1.0104423,1.1188569,0.9788002,1.1719719
"2019-10-20","Valid",0.64,1.187003,1.1518679,1.0903155,0.9921104,0.9568684,1.1532874
"2019-10-21","Valid",0.85,1.160881,1.1268368,1.0724931,1.0715293,0.9293869,1.1594045
"2019-10-22","Valid",1.03,1.1311507,1.1138968,1.0368767,1.1132663,0.8941871,1.1752398
"2019-10-23","Valid",1.04,1.0961206,1.1040418,1.0128361,1.1437926,0.871124,1.1854936
"2019-10-24","Valid",1.1600001,1.0827118,1.1041334,1.0006092,1.128554,0.8616137,1.1867268
"2019-10-25","Valid",1.12,1.0766526,1.1067932,0.9930781,1.1013383,0.85879385,1.1800148
"2019-10-26","Valid",0.99,1.0698236,1.1107439,0.9694716,1.0861051,0.8487575,1.1792766
"2019-10-27","Valid",0.96000004,1.0558729,1.1145998,0.96097654,1.0871528,0.89180154,1.184299
"2019-10-28","Valid",1.04,1.0111768,1.0760794,0.9381459,1.1344717,0.8434364,1.1712155
"2019-10-29","Valid",0.90000004,0.961768,1.0494096,1.0170244,0.99034166,0.91901153,1.1434596
"2019-10-30","Valid",0.86,0.92535716,1.0366178,1.054347,0.9868074,0.99537593,1.1491547
"2019-10-31","Valid",0.88,0.8979999,1.0256917,1.062505,0.9861789,0.9665349,1.1541445
"2019-11-01","Valid",0.99,0.8794238,1.0063462,1.0436903,1.0170711,0.97191393,1.1564406
"2019-11-02","Valid",0.88,0.816512,0.91069776,1.1396073,0.9049983,1.0404721,1.1164433
