"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2016-03-08","Valid",2.02,3.9645655,3.7018864,3.3204937,3.9612195,3.3732214,3.403581
"2016-03-09","Valid",2.1,4.3651037,3.954054,2.9652276,4.359244,3.4247174,3.036245
"2016-03-10","Valid",2.86,4.6381273,4.320268,2.1579845,3.4652035,3.117827,1.6831647
"2016-03-11","Valid",3.4,4.810041,4.5852222,1.7063776,3.2949145,3.0430112,1.7033108
"2016-03-12","Valid",3.74,4.87997,4.733655,1.65208,3.7998633,3.5101335,2.002108
"2016-03-13","Valid",3.9899998,4.843498,4.7357426,2.1805263,4.263852,3.382916,2.1596386
"2016-03-14","Valid",3.81,4.7028513,4.6124744,2.0104315,3.8494773,3.0381556,2.3604548
"2016-03-15","Valid",3.7199998,4.646761,4.539161,2.134009,3.1399095,2.6201596,2.0794554
"2016-03-16","Valid",2.4099998,4.692314,4.4981337,1.9139444,3.0751622,2.6168504,2.2187793
"2016-03-17","Valid",2.67,4.5375485,4.3961906,1.1774144,2.081691,1.4618686,1.2253765
"2016-03-18","Valid",3.11,4.7265406,4.5392256,0.81627226,1.5166907,1.4335811,1.968766
"2016-03-19","Valid",3.31,4.9333487,4.7694798,1.3066497,2.6856632,1.4183536,2.1587887
"2016-03-20","Valid",3.58,4.9376125,4.7927623,1.6152003,3.9830823,1.9925053,2.2530735
"2016-03-21","Valid",3.7599998,4.911851,4.7992864,1.7898575,4.845541,2.423367,2.2830746
"2016-03-22","Valid",3.7099998,4.8321476,4.753909,1.771732,4.7244396,2.269352,2.2530563
"2016-03-23","Valid",3.93,4.7409725,4.6939707,1.7155529,4.231645,1.9727241,2.115333
"2016-03-24","Valid",3.7599998,4.649355,4.623493,1.7865322,3.4948673,1.9647158,1.8065398
"2016-03-25","Valid",3.4,4.451315,4.4759665,1.387213,2.8250847,1.4423435,1.6585865
"2016-03-26","Valid",3.09,4.64614,4.5716925,1.6426195,3.7133782,1.5746982,2.363707
"2016-03-27","Valid",2.42,4.6615224,4.5796375,1.9123446,4.1214643,1.6174732,2.3681102
"2016-03-28","Valid",2.48,4.741291,4.5850444,1.8420733,3.9547937,1.5517577,2.3146498
"2016-03-29","Valid",3.1599998,4.8407326,4.62916,1.687079,3.3817801,1.2880723,2.0292535
"2016-03-30","Valid",3.12,4.862838,4.632841,1.7276256,4.1385374,1.5703311,2.2136738
"2016-03-31","Valid",2.1499999,4.782171,4.5608664,1.7440172,4.855375,1.8559678,2.509459
"2016-04-01","Valid",2.35,4.62202,4.4584837,1.5189538,3.1159363,0.9277177,1.4010127
"2016-04-02","Valid",2.96,4.790898,4.610591,1.0538129,2.7474887,0.7372457,2.263188
"2016-04-03","Valid",3.1999998,4.9417458,4.7671676,1.274874,3.429677,1.2972332,2.4826941
"2016-04-04","Valid",3.44,4.9478817,4.800957,1.419981,4.685877,1.5060102,2.6735566
"2016-04-05","Valid",3.52,4.8997717,4.771247,1.444213,5.17033,1.5379815,2.7231116
"2016-04-06","Valid",3.29,4.854803,4.759487,1.5178835,5.084403,1.4636166,2.802255
"2016-04-07","Valid",3.09,4.765234,4.693872,1.5487193,4.4399166,1.5225013,2.4696476
"2016-04-08","Valid",2.96,4.7396297,4.657505,1.5214291,3.9725337,1.2953748,2.3636684
"2016-04-09","Valid",2.9,4.6687326,4.589146,1.4706357,3.3006284,1.1371033,2.0463214
"2016-04-10","Valid",2.6799998,4.737423,4.638926,1.6431861,4.111979,1.1983922,2.2661095
"2016-04-11","Valid",2.63,4.78325,4.678302,1.7499323,4.458804,1.2368779,2.372079
"2016-04-12","Valid",2.87,4.729168,4.6319804,1.74431,4.152492,1.357382,2.2932463
"2016-04-13","Valid",2.85,4.69352,4.623102,1.7829542,4.075016,1.5138322,2.372264
"2016-04-14","Valid",2.69,4.6136246,4.5677476,1.7264168,3.36899,1.5161865,1.9656109
"2016-04-15","Valid",2.61,4.5826154,4.5402956,1.6988561,3.0263984,1.5049068,2.0574052
"2016-04-16","Valid",2.5,4.481638,4.404507,1.5837393,2.532414,1.6057987,2.1697464
"2016-04-17","Valid",2.37,4.3098726,4.177845,1.4452251,2.0354528,1.6034383,1.9058182
"2016-04-19","Valid",2.04,3.6438503,3.3429863,1.1074212,1.9248602,1.5693935,1.0792048
"2016-04-20","Valid",1.93,3.2308817,2.9429705,0.9710254,2.05061,1.5759686,0.9855904
"2016-04-21","Valid",1.78,3.0620894,2.777706,1.1658816,1.8501556,1.5472485,1.2849903
"2016-04-22","Valid",1.49,2.6695335,2.5434642,1.0543389,1.6823937,1.5621835,1.110075
"2016-04-23","Valid",1.5799999,2.528223,2.507008,1.1432718,1.7586652,1.5123904,1.2805707
"2016-04-24","Valid",1.5,2.5204506,2.4616535,1.3776817,1.7749379,1.7475431,1.8281244
"2016-04-25","Valid",1.3,2.311774,2.314125,1.3728206,1.984785,1.8009573,1.544117
"2016-04-26","Valid",1.3299999,2.2638328,2.2671309,1.481456,1.9912615,1.796575,1.50188
"2016-04-27","Valid",1.38,2.2407446,2.1809168,1.4986162,1.9234293,1.8897601,1.5446103
"2016-04-28","Valid",1.3399999,2.2029946,2.0385497,1.6170609,2.0584173,1.9714965,1.6621846
"2016-04-29","Valid",1.25,2.0679152,1.8573233,1.6711515,1.9813354,1.9524932,1.5299782
"2016-04-30","Valid",1.22,1.8643109,1.6868863,1.7343233,1.7308495,1.9225674,1.4582013
"2016-05-01","Valid",1.21,1.6205034,1.5008446,1.7647476,1.4723144,1.9102403,1.371509
"2016-05-02","Valid",1.1,1.3272256,1.3639264,1.7813729,1.2046778,1.8635948,1.2901952
"2016-05-03","Valid",1.05,1.088306,1.2228925,1.8403203,1.0963324,1.8568074,1.2457108
"2016-05-04","Valid",0.91999996,0.82353556,1.0930734,1.829042,0.9817708,1.8203294,1.1032313
"2016-05-05","Valid",0.88,0.6569247,1.0311204,1.72879,0.9038598,1.7306483,0.9263545
