"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2020-03-16","Valid",5,4.56388,4.649452,4.516924,4.987202,4.6253858,5.075439
"2020-03-17","Valid",4.7,4.620466,4.7644334,4.493239,5.079082,4.608514,5.187071
"2020-03-18","Valid",5.1,4.791528,4.9734592,4.3695965,5.319624,4.2544174,5.3515644
"2020-03-19","Valid",5.1,4.8966246,5.048244,4.443611,5.214415,4.74224,5.352792
"2020-03-20","Valid",4.9,4.8107615,5.014582,4.7246094,4.894814,5.036859,5.227224
"2020-03-21","Valid",4.6,4.6771917,4.877668,4.748796,4.7449236,4.9375167,5.077661
"2020-03-22","Valid",4,4.6648636,4.8747883,4.745807,4.789658,4.943264,5.0849295
"2020-03-23","Valid",3.6,4.673341,4.8892198,4.71361,4.80019,4.9023123,5.107602
"2020-03-24","Valid",4.1,4.751382,4.9755282,4.5913854,4.833922,4.6539607,5.200359
"2020-03-25","Valid",4.5,4.8148003,5.021485,4.5468073,4.951678,4.6476965,5.228621
"2020-03-26","Valid",5,4.910464,5.0947323,4.5066195,5.0312147,4.6599984,5.265622
"2020-03-27","Valid",6.1,4.985351,5.120992,4.504482,4.9935274,4.7462125,5.2449226
"2020-03-28","Valid",6.3,4.952856,5.0909843,4.614921,4.788327,4.7358065,5.1450973
"2020-03-29","Valid",5.5,4.6765275,4.830305,4.9410152,4.322866,5.1092205,4.7260556
"2020-03-30","Valid",4.5,4.092199,4.342684,5.28429,3.875145,4.883545,4.127802
"2020-03-31","Valid",4.1,3.660827,3.8065429,5.2413964,3.4783278,4.8277245,3.6377814
"2020-04-01","Valid",4.6,3.492075,3.7221282,5.201028,3.5088673,4.883702,3.5387096
"2020-04-02","Valid",3.6,3.4438915,3.6470702,5.176835,3.4617286,4.872391,3.5041342
"2020-04-03","Valid",3.6999998,3.5180204,3.6349723,5.1529365,3.5414243,5.108693,3.5424411
"2020-04-04","Valid",4,3.615549,3.693902,5.0629478,4.005393,4.990872,3.6567454
"2020-04-05","Valid",4.2,3.7001412,3.746075,5.0414042,3.7436152,4.8544717,3.7178347
"2020-04-06","Valid",4.4,3.7860959,3.9085462,5.0291615,3.996631,4.872526,3.8351467
"2020-04-07","Valid",4.2,3.8865771,4.001626,4.9783516,4.025324,4.934009,3.905223
"2020-04-08","Valid",4.7,3.8238506,3.9957714,4.9424376,3.9345376,4.676522,3.9885247
"2020-04-09","Valid",4.9,3.7851532,3.8965724,5.171942,4.0099587,4.8685913,3.915603
"2020-04-10","Valid",5.1,3.8997748,4.047006,4.9743295,3.9958572,4.804933,4.0819454
"2020-04-11","Valid",4.9,4.079287,4.329412,4.807855,4.3072224,4.6693997,4.3492584
"2020-04-12","Valid",5.2,4.2694774,4.518195,4.7463837,4.4433045,4.738501,4.570484
"2020-04-13","Valid",4.4,4.3156548,4.598242,4.5449452,4.474315,4.5458217,4.82031
"2020-04-14","Valid",4.7,4.461347,4.6962156,4.331519,4.8301024,4.2737174,5.16467
"2020-04-15","Valid",5.6,4.6618156,4.8729343,4.438119,4.969169,4.544631,5.395329
"2020-04-16","Valid",5.7999997,4.88161,5.015147,4.5093026,5.1391954,4.819106,5.5040298
"2020-04-17","Valid",6.2,5.124711,5.1642327,4.52843,5.4336205,4.7383447,5.5829544
"2020-04-18","Valid",6.7,5.285023,5.166536,4.6272874,5.2510757,5.3574505,5.5883374
"2020-04-19","Valid",6.1,5.3724937,5.1366634,4.671724,5.3050385,5.4356904,5.5896616
"2020-04-20","Valid",6.1,5.4665866,5.0993943,4.5456767,5.3445816,5.076795,5.562321
"2020-04-21","Valid",6.2,5.596423,5.1180005,4.4575915,5.5265102,4.909189,5.588236
"2020-04-22","Valid",6.1,5.7293453,5.1522326,4.3999796,5.594378,4.8512206,5.642098
"2020-04-23","Valid",6.2,5.8550777,5.259969,4.3788157,5.729998,4.872715,5.812344
"2020-04-24","Valid",6.1,5.9084516,5.2777896,4.332115,5.7552204,5.0626783,5.9319425
"2020-04-25","Valid",6.6,5.938222,5.3472695,4.2429028,6.0154266,5.111101,6.151862
"2020-04-26","Valid",6.2,5.937428,5.3378744,4.3391323,5.8437862,5.286751,6.1958785
"2020-04-27","Valid",6,5.6645446,4.9168324,4.6750555,6.1529818,5.475223,5.6828566
"2020-04-28","Valid",6.6,5.365605,4.6230106,4.6100507,5.4397836,5.4000096,5.488557
"2020-04-29","Valid",6.1,4.996317,4.2984643,5.01944,5.134571,5.291298,5.1650023
"2020-04-30","Valid",4.2,3.940641,3.389077,5.1378913,3.7171483,3.986974,4.119168
"2020-05-01","Valid",3.1999998,2.791225,2.5920446,4.2660747,2.4967794,2.981315,2.91752
"2020-05-02","Valid",2.9,2.8545513,2.8496346,4.656815,3.0429163,3.0327506,2.8526936
"2020-05-03","Valid",2.9,2.8346682,2.8768628,4.7252865,2.8889318,2.717569,2.763516
"2020-05-04","Valid",2.9,2.9887252,3.0499878,4.840253,3.0271225,2.710604,2.7652683
"2020-05-05","Valid",3.5,3.0279248,3.1149244,4.8064995,3.0552354,2.8314724,2.912746
"2020-05-06","Valid",3.6999998,2.994408,3.1685662,4.6045036,3.1437244,2.8729298,3.0253816
"2020-05-07","Valid",3.8,3.000887,3.2130203,4.5482135,3.3100567,3.174149,3.2260804
"2020-05-08","Valid",4.2999997,3.1785738,3.288567,4.7322273,3.1857257,3.431192,3.28725
"2020-05-09","Valid",4.6,3.2709703,3.3405876,4.756012,3.3002057,3.4806364,3.330039
"2020-05-10","Valid",5,3.3660352,3.4606986,4.8519464,3.4562829,3.722856,3.4664574
"2020-05-11","Valid",4.7999997,3.5022125,3.53029,4.8751287,3.5044699,3.8525515,3.552586
"2020-05-12","Valid",4.7999997,3.6170707,3.6874206,4.827726,3.7114198,3.8602448,3.6492944
"2020-05-13","Valid",5.1,3.765284,3.8121114,4.8660636,4.050334,3.9478712,3.7175632
"2020-05-14","Valid",5.7,3.8802009,3.854394,4.813602,3.9229462,4.074324,3.7271361
"2020-05-15","Valid",4.9,3.873731,3.8104792,4.7436347,3.8092852,4.257962,3.6751573
"2020-05-16","Valid",4.2,3.0939264,3.0577555,4.624299,2.979671,3.6174908,2.645131
"2020-05-17","Valid",2.7999997,2.9230409,2.8586965,4.5492935,2.699417,3.601491,2.4854083
"2020-05-18","Valid",1.5999999,2.4282532,2.3471732,3.8684468,1.685122,3.1762452,1.5228415
"2020-05-19","Valid",1.7999997,1.9559281,1.9411118,3.5597403,1.1696925,3.2389746,2.7683935
"2020-05-20","Valid",1.9999998,2.3095622,2.333882,3.6304321,1.7881567,3.329255,2.920773
