"DateTime","CalibValid","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2018-10-31","Valid",4.1000004,3.2592554,3.6684067,3.8076997,4.1224475,3.9222317,4.119144
"2018-11-01","Valid",4.2000003,3.2998533,3.7604504,3.7910516,4.1524234,3.8471804,4.141154
"2018-11-02","Valid",4.1000004,3.3939044,3.8443675,3.8621354,4.2947125,3.883712,4.176851
"2018-11-03","Valid",4.1000004,3.4823494,3.9048612,3.9134276,4.4966865,3.8919258,4.192529
"2018-11-04","Valid",4.1000004,3.5842528,3.9737687,3.9463835,4.6243825,3.891826,4.227549
"2018-11-05","Valid",4.1000004,3.650721,4.0469437,3.9345186,4.6577153,3.81259,4.2417774
"2018-11-06","Valid",4.1000004,3.7389205,4.167252,3.9396718,4.715236,3.5978503,4.1249666
"2018-11-07","Valid",4.1000004,3.9636004,4.311944,4.042748,4.8913608,3.549108,3.9973614
"2018-11-08","Valid",4.2000003,4.324003,4.438941,4.1687617,5.129472,3.762978,4.109379
"2018-11-09","Valid",4.1000004,4.678697,4.5504603,4.206711,5.308732,4.0069737,4.2518096
"2018-11-10","Valid",4.3,5.0167713,4.6755896,4.2196846,5.47986,4.1306896,4.363554
"2018-11-11","Valid",4.2000003,5.356735,4.802123,4.2578955,5.6174803,4.29443,4.409296
"2018-11-12","Valid",4.2000003,5.6380816,4.8357196,4.2071633,5.6712875,4.3983173,4.5088067
"2018-11-13","Valid",4.1000004,5.823056,4.886639,4.214076,5.6304398,4.471951,4.3170543
"2018-11-14","Valid",4,5.9445734,4.9460483,4.2478876,5.7070584,4.5137744,4.364312
"2018-11-15","Valid",4,6.02808,4.984114,4.268276,5.7695265,4.53907,4.6515164
"2018-11-16","Valid",4.1000004,6.0870943,4.9693813,4.2569537,5.793344,4.526791,4.4531465
"2018-11-17","Valid",4.2000003,6.131585,4.9128313,4.2243795,5.7944546,4.498708,4.5110183
"2018-11-18","Valid",4.3,6.1517234,4.8894515,4.241051,5.754604,4.4620657,4.6705117
"2018-11-19","Valid",4.3,6.163704,4.9042115,4.286072,5.7737474,4.401955,4.560291
"2018-11-20","Valid",4.3,6.1725464,4.871702,4.348871,5.823273,4.3723855,5.1372566
"2018-11-21","Valid",4.3,6.1691694,4.8243628,4.450184,5.8277884,4.370862,4.7557755
"2018-11-22","Valid",4.3,6.161872,4.7487397,4.585368,5.8368397,4.3646054,5.298508
"2018-11-23","Valid",4.3,6.1543336,4.6059775,4.643774,5.861459,4.3158174,5.288293
"2018-11-24","Valid",4.3,6.151232,4.4204907,4.6101084,5.865313,4.290731,5.2468977
"2018-11-25","Valid",4.2000003,6.1426373,4.259735,4.568165,5.7798285,4.205709,5.262689
"2018-11-26","Valid",4.2000003,6.1086273,4.201788,4.537803,5.685499,4.2050104,5.3678255
"2018-11-27","Valid",4.2000003,6.0860143,4.26496,4.740995,5.418091,4.1316257,5.927368
"2018-11-28","Valid",4.2000003,6.170661,4.529602,4.801969,5.539384,4.152132,5.875029
"2018-11-29","Valid",4.2000003,6.1549377,4.684358,4.7657933,5.6134615,4.2598724,5.9540586
"2018-11-30","Valid",4.3,6.1484838,4.7179546,4.712408,5.6699867,4.388725,5.9075823
"2018-12-01","Valid",4.3,6.1139507,4.713398,4.666661,5.619109,4.41396,5.857541
"2018-12-02","Valid",4.3,6.144383,4.7605743,4.697341,5.4929132,4.4416847,5.9348707
"2018-12-03","Valid",4.6000004,6.215397,4.926881,4.8894043,5.427238,4.5986023,6.0706797
"2019-10-24","Valid",3.6000001,3.2907577,3.523321,3.9769685,3.6181202,3.9768035,3.9251134
"2019-10-25","Valid",3.6000001,3.354316,3.6181304,4.011324,3.8286486,3.9523118,4.011754
"2019-10-26","Valid",3.6000001,3.4490561,3.692781,4.06495,4.0844135,3.9229364,4.0602355
"2019-10-27","Valid",3.6000001,3.5423481,3.750855,4.1020446,4.252298,3.902459,4.1139345
"2019-10-28","Valid",3.6000001,3.5453768,3.7608185,4.094722,4.193943,3.9056606,4.1240854
"2019-10-29","Valid",3.6000001,3.578045,3.8249009,4.1117945,4.2356215,3.9990568,4.187462
"2019-10-30","Valid",3.6000001,3.6129856,3.8946192,4.1497416,4.4515233,4.065961,4.2070417
"2019-10-31","Valid",3.7000003,3.6624331,3.962281,4.1579924,4.7023597,4.0079703,4.2340937
"2019-11-01","Valid",3.7000003,3.6912327,4.128385,4.1116033,4.9154787,3.8311462,4.047194
"2019-11-02","Valid",3.7000003,3.775598,4.2906075,4.129027,5.1483774,3.8389132,4.0805626
"2019-11-03","Valid",3.7000003,3.8548615,4.4114714,4.1310782,5.224752,3.855782,4.1174073
"2019-11-04","Valid",3.8000002,3.8780332,4.4599395,4.1190834,5.197251,3.8802369,4.1472344
"2019-11-05","Valid",3.9,3.8923523,4.482147,4.104033,5.2097883,3.8999467,4.174302
"2019-11-06","Valid",3.9,3.9382749,4.5002046,4.101571,5.3472185,3.936277,4.181648
"2019-11-07","Valid",3.9,3.9382923,4.4288054,4.0813117,5.4223824,3.957676,4.197997
"2019-11-08","Valid",3.9,4.0448847,4.4506173,4.101662,5.5890365,4.046631,4.161115
"2019-11-09","Valid",3.9,4.2144675,4.4725595,4.140005,5.879689,4.2034664,4.1885424
"2019-11-10","Valid",3.8000002,4.353985,4.3511424,4.1035037,5.877786,4.2690616,4.2640343
"2019-11-11","Valid",3.9,4.523554,4.2568393,4.1005588,5.7551947,4.3333077,4.326412
"2019-11-12","Valid",3.9,4.725961,4.2470684,4.1529117,5.843996,4.4096737,4.4607472
"2019-11-13","Valid",3.9,5.0151677,4.3620744,4.2278333,5.984805,4.3766646,4.786472
"2019-11-14","Valid",3.9,5.353893,4.3966947,4.256534,6.050986,4.3980074,4.949718
"2019-11-15","Valid",4,5.6277018,4.3906975,4.2692165,6.019107,4.4203787,5.023641
